iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
KOR,Asia,South Korea,2020-09-12,22176.0,121.0,142.714,358.0,3.0,3.429,432.237,2.358,2.782,6.978,0.058,0.067,0.7,164.0,3.197,,,,,,,2134105.0,16246.0,41.596,0.317,14059.0,0.274,0.0102,98.5,people tested,,,,,,,,,,,,,,50.46,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-09-13,22285.0,109.0,141.286,363.0,5.0,3.857,434.362,2.125,2.754,7.075,0.097,0.075,0.75,157.0,3.06,,,,,,,2141918.0,7813.0,41.749,0.152,13905.0,0.271,0.0102,98.4,people tested,,,,,,,,,,,,,,50.46,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-438.4,-0.2,1.94,-8.544945478
KOR,Asia,South Korea,2020-09-14,22391.0,106.0,137.0,367.0,4.0,3.714,436.428,2.066,2.67,7.153,0.078,0.072,0.76,157.0,3.06,,,,,,,2149650.0,7732.0,41.899,0.151,14244.0,0.278,0.0096,104.0,people tested,,,,,,,,,,,,,,50.46,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-09-15,22504.0,113.0,130.857,367.0,0.0,3.286,438.63,2.203,2.551,7.153,0.0,0.064,0.74,158.0,3.08,,,,,,,2163226.0,13576.0,42.164,0.265,14071.0,0.274,0.0093,107.5,people tested,,,,,,,,,,,,,,50.46,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-09-16,22657.0,153.0,130.571,372.0,5.0,3.714,441.612,2.982,2.545,7.251,0.097,0.072,0.79,160.0,3.119,,,,,,,2177480.0,14254.0,42.442,0.278,13800.0,0.269,0.0095,105.7,people tested,,,,,,,,,,,,,,50.46,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-09-17,22783.0,126.0,123.429,377.0,5.0,3.857,444.068,2.456,2.406,7.348,0.097,0.075,0.76,160.0,3.119,,,,,,,2190540.0,13060.0,42.696,0.255,13186.0,0.257,0.0094,106.8,people tested,,,,,,,,,,,,,,50.46,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-09-18,22893.0,110.0,119.714,378.0,1.0,3.286,446.212,2.144,2.333,7.368,0.019,0.064,0.72,150.0,2.924,,,,,,,2205013.0,14473.0,42.978,0.282,12451.0,0.243,0.0096,104.0,people tested,,,,,,,,,,,,,,50.46,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-09-19,22975.0,82.0,114.143,383.0,5.0,3.571,447.81,1.598,2.225,7.465,0.097,0.07,0.66,152.0,2.963,,,,,,,2217810.0,12797.0,43.228,0.249,11958.0,0.233,0.0095,104.8,people tested,,,,,,,,,,,,,,50.46,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-09-20,23045.0,70.0,108.571,385.0,2.0,3.143,449.175,1.364,2.116,7.504,0.039,0.061,0.69,146.0,2.846,,,,,,,2225349.0,7539.0,43.375,0.147,11919.0,0.232,0.0091,109.8,people tested,,,,,,,,,,,,,,50.46,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-261.4,-0.12,3.19,-5.095001706
KOR,Asia,South Korea,2020-09-21,23106.0,61.0,102.143,388.0,3.0,3.0,450.364,1.189,1.991,7.563,0.058,0.058,0.73,141.0,2.748,,,,,,,2230237.0,4888.0,43.47,0.095,11512.0,0.224,0.0089,112.7,people tested,,,,,,,,,,,,,,48.61,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-09-22,23216.0,110.0,101.714,388.0,0.0,3.0,452.508,2.144,1.983,7.563,0.0,0.058,0.8,146.0,2.846,,,,,,,2243760.0,13523.0,43.734,0.264,11505.0,0.224,0.0088,113.1,people tested,,,,,,,,,,,,,,48.61,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-09-23,23341.0,125.0,97.714,393.0,5.0,3.0,454.944,2.436,1.905,7.66,0.097,0.058,0.86,139.0,2.709,,,,,,,2255547.0,11787.0,43.963,0.23,11152.0,0.217,0.0088,114.1,people tested,,,,,,,,,,,,,,48.61,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-09-24,23455.0,114.0,96.0,395.0,2.0,2.571,457.166,2.222,1.871,7.699,0.039,0.05,0.83,126.0,2.456,,,,,,,2267647.0,12100.0,44.199,0.236,11015.0,0.215,0.0087,114.7,people tested,,,,,,,,,,,,,,48.61,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-09-25,23516.0,61.0,89.0,399.0,4.0,3.0,458.355,1.189,1.735,7.777,0.078,0.058,0.72,128.0,2.495,,,,,,,2278924.0,11277.0,44.419,0.22,10559.0,0.206,0.0084,118.6,people tested,,,,,,,,,,,,,,48.61,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-09-26,23611.0,95.0,90.857,401.0,2.0,2.571,460.207,1.852,1.771,7.816,0.039,0.05,0.75,122.0,2.378,,,,,,,2288993.0,10069.0,44.615,0.196,10169.0,0.198,0.0089,111.9,people tested,,,,,,,,,,,,,,48.61,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-09-27,23661.0,50.0,88.0,406.0,5.0,3.0,461.181,0.975,1.715,7.913,0.097,0.058,0.7,124.0,2.417,,,,,,,2295165.0,6172.0,44.736,0.12,9974.0,0.194,0.0088,113.3,people tested,,,,,,,,,,,,,,48.61,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-141.8,-0.06,2.12,-2.763853259
KOR,Asia,South Korea,2020-09-28,23699.0,38.0,84.714,407.0,1.0,2.714,461.922,0.741,1.651,7.933,0.019,0.053,0.72,120.0,2.339,,,,,,,2299951.0,4786.0,44.829,0.093,9959.0,0.194,0.0085,117.6,people tested,,,,,,,,,,,,,,60.19,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-09-29,23812.0,113.0,85.143,413.0,6.0,3.571,464.125,2.203,1.66,8.05,0.117,0.07,0.84,115.0,2.241,,,,,,,2311692.0,11741.0,45.058,0.229,9705.0,0.189,0.0088,114.0,people tested,,,,,,,,,,,,,,60.19,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-09-30,23889.0,77.0,78.286,415.0,2.0,3.143,465.625,1.501,1.526,8.089,0.039,0.061,0.78,109.0,2.125,,,,,,,2321647.0,9955.0,45.252,0.194,9443.0,0.184,0.0083,120.6,people tested,,,,,,,,,,,,,,60.19,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-01,23952.0,63.0,71.0,416.0,1.0,3.0,466.853,1.228,1.384,8.108,0.019,0.058,0.76,107.0,2.086,,,,,,,2327083.0,5436.0,45.358,0.106,8491.0,0.165,0.0084,119.6,people tested,,,,,,,,,,,,,,60.19,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-02,24027.0,75.0,73.0,420.0,4.0,3.0,468.315,1.462,1.423,8.186,0.078,0.058,0.82,107.0,2.086,,,,,,,2332425.0,5342.0,45.462,0.104,7643.0,0.149,0.0096,104.7,people tested,,,,,,,,,,,,,,60.19,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-03,24091.0,64.0,68.571,421.0,1.0,2.857,469.563,1.247,1.337,8.206,0.019,0.056,0.86,104.0,2.027,,,,,,,2338507.0,6082.0,45.58,0.119,7073.0,0.138,0.0097,103.1,people tested,,,,,,,,,,,,,,62.96,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-04,24164.0,73.0,71.857,422.0,1.0,2.286,470.986,1.423,1.401,8.225,0.019,0.045,0.95,105.0,2.047,,,,,,,2344993.0,6486.0,45.707,0.126,7118.0,0.139,0.0101,99.1,people tested,,,,,,,,,,,,,,60.19,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-122.4,-0.05,0.34,-2.385723829
KOR,Asia,South Korea,2020-10-05,24239.0,75.0,77.143,422.0,0.0,2.143,472.447,1.462,1.504,8.225,0.0,0.042,1.03,107.0,2.086,,,,,,,2351026.0,6033.0,45.824,0.118,7296.0,0.142,0.0106,94.6,people tested,,,,,,,,,,,,,,65.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-06,24353.0,114.0,77.286,425.0,3.0,1.714,474.669,2.222,1.506,8.284,0.058,0.033,1.03,105.0,2.047,,,,,,,2364081.0,13055.0,46.079,0.254,7484.0,0.146,0.0103,96.8,people tested,,,,,,,,,,,,,,65.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-07,24422.0,69.0,76.143,427.0,2.0,1.714,476.014,1.345,1.484,8.323,0.039,0.033,0.86,102.0,1.988,,,,,,,2376721.0,12640.0,46.325,0.246,7868.0,0.153,0.0097,103.3,people tested,,,,,,,,,,,,,,65.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-08,24476.0,54.0,74.857,428.0,1.0,1.714,477.067,1.053,1.459,8.342,0.019,0.033,0.81,97.0,1.891,,,,,,,2387492.0,10771.0,46.535,0.21,8630.0,0.168,0.0087,115.3,people tested,,,,,,,,,,,,,,65.74,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-09,24548.0,72.0,74.429,430.0,2.0,1.429,478.47,1.403,1.451,8.381,0.039,0.028,0.89,94.0,1.832,,,,,,,2398881.0,11389.0,46.757,0.222,9494.0,0.185,0.0078,127.6,people tested,,,,,,,,,,,,,,60.19,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-10,24606.0,58.0,73.571,432.0,2.0,1.571,479.601,1.13,1.434,8.42,0.039,0.031,0.97,89.0,1.735,,,,,,,2403332.0,4451.0,46.844,0.087,9261.0,0.181,0.0079,125.9,people tested,,,,,,,,,,,,,,60.19,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-11,24703.0,97.0,77.0,433.0,1.0,1.571,481.491,1.891,1.501,8.44,0.019,0.031,1.16,89.0,1.735,,,,,,,2409131.0,5799.0,46.957,0.113,9163.0,0.179,0.0084,119.0,people tested,,,,,,,,,,,,,,60.19,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,81.4,0.03,3.55,1.586584311
KOR,Asia,South Korea,2020-10-12,24805.0,102.0,80.857,434.0,1.0,1.714,483.479,1.988,1.576,8.459,0.019,0.033,1.21,87.0,1.696,,,,,,,2414258.0,5127.0,47.057,0.1,9033.0,0.176,0.009,111.7,people tested,,,,,,,,,,,,,,56.94,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-13,24889.0,84.0,76.571,438.0,4.0,1.857,485.117,1.637,1.492,8.537,0.078,0.036,1.05,91.0,1.774,,,,,,,2427419.0,13161.0,47.313,0.257,9048.0,0.176,0.0085,118.2,people tested,,,,,,,,,,,,,,56.94,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-14,24988.0,99.0,80.857,439.0,1.0,1.714,487.046,1.93,1.576,8.557,0.019,0.033,0.97,85.0,1.657,,,,,,,2440102.0,12683.0,47.561,0.247,9054.0,0.176,0.0089,112.0,people tested,,,,,,,,,,,,,,56.94,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-15,25035.0,47.0,79.857,441.0,2.0,1.857,487.962,0.916,1.557,8.596,0.039,0.036,0.83,82.0,1.598,,,,,,,2449387.0,9285.0,47.742,0.181,8842.0,0.172,0.009,110.7,people tested,,,,,,,,,,,,,,56.94,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-16,25108.0,73.0,80.0,443.0,2.0,1.857,489.385,1.423,1.559,8.635,0.039,0.036,0.94,78.0,1.52,,,,,,,2458074.0,8687.0,47.911,0.169,8456.0,0.165,0.0095,105.7,people tested,,,,,,,,,,,,,,56.94,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-17,25199.0,91.0,84.714,444.0,1.0,1.714,491.159,1.774,1.651,8.654,0.019,0.033,1.05,78.0,1.52,,,,,,,2467175.0,9101.0,48.088,0.177,9120.0,0.178,0.0093,107.7,people tested,,,,,,,,,,,,,,56.94,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-18,25275.0,76.0,81.714,444.0,0.0,1.571,492.64,1.481,1.593,8.654,0.0,0.031,1.03,77.0,1.501,,,,,,,2473177.0,6002.0,48.205,0.117,9149.0,0.178,0.0089,112.0,people tested,,,,,,,,,,,,,,56.94,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,73.8,0.03,-0.13,1.438451132
KOR,Asia,South Korea,2020-10-19,25333.0,58.0,75.429,447.0,3.0,1.857,493.771,1.13,1.47,8.713,0.058,0.036,1.04,78.0,1.52,,,,,,,2477874.0,4697.0,48.297,0.092,9088.0,0.177,0.0083,120.5,people tested,,,,,,,,,,,,,,56.94,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-20,25424.0,91.0,76.429,450.0,3.0,1.714,495.544,1.774,1.49,8.771,0.058,0.033,1.15,71.0,1.384,,,,,,,2489959.0,12085.0,48.532,0.236,8934.0,0.174,0.0086,116.9,people tested,,,,,,,,,,,,,,56.94,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-21,25543.0,119.0,79.286,453.0,3.0,2.0,497.864,2.319,1.545,8.83,0.058,0.039,1.28,70.0,1.364,,,,,,,2502139.0,12180.0,48.77,0.237,8862.0,0.173,0.0089,111.8,people tested,,,,,,,,,,,,,,56.94,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-22,25698.0,155.0,94.714,455.0,2.0,2.0,500.885,3.021,1.846,8.868,0.039,0.039,1.34,62.0,1.208,,,,,,,2513973.0,11834.0,49.0,0.231,9227.0,0.18,0.0103,97.4,people tested,,,,,,,,,,,,,,56.94,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-23,25775.0,77.0,95.286,457.0,2.0,2.0,502.386,1.501,1.857,8.907,0.039,0.039,1.09,62.0,1.208,,,,,,,2527269.0,13296.0,49.26,0.259,9885.0,0.193,0.0096,103.7,people tested,,,,,,,,,,,,,,56.94,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-24,25836.0,61.0,91.0,457.0,0.0,1.857,503.575,1.189,1.774,8.907,0.0,0.036,1.02,60.0,1.169,,,,,,,2539327.0,12058.0,49.495,0.235,10307.0,0.201,0.0088,113.3,people tested,,,,,,,,,,,,,,56.94,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-25,25955.0,119.0,97.143,457.0,0.0,1.857,505.894,2.319,1.893,8.907,0.0,0.036,1.16,53.0,1.033,,,,,,,2544794.0,5467.0,49.601,0.107,10231.0,0.199,0.0095,105.3,people tested,,,,,,,,,,,,,,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,248.6,0.1,2.98,4.845514247
KOR,Asia,South Korea,2020-10-26,26043.0,88.0,101.429,460.0,3.0,1.857,507.61,1.715,1.977,8.966,0.058,0.036,1.15,53.0,1.033,,,,,,,2550912.0,6118.0,49.72,0.119,10434.0,0.203,0.0097,102.9,people tested,,,,,,,,,,,,,,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-27,26146.0,103.0,103.143,461.0,1.0,1.571,509.617,2.008,2.01,8.985,0.019,0.031,1.12,52.0,1.014,,,,,,,2566235.0,15323.0,50.019,0.299,10897.0,0.212,0.0095,105.6,people tested,,,,,,,,,,,,,,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-28,26271.0,125.0,104.0,462.0,1.0,1.286,512.054,2.436,2.027,9.005,0.019,0.025,1.15,52.0,1.014,,,,,,,2581608.0,15373.0,50.319,0.3,11353.0,0.221,0.0092,109.2,people tested,,,,,,,,,,,,,,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-29,26385.0,114.0,98.143,463.0,1.0,1.143,514.276,2.222,1.913,9.024,0.019,0.022,1.14,53.0,1.033,,,,,,,2596626.0,15018.0,50.611,0.293,11808.0,0.23,0.0083,120.3,people tested,,,,,,,,,,,,,,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-30,26511.0,126.0,105.143,464.0,1.0,1.0,516.731,2.456,2.049,9.044,0.019,0.019,1.19,51.0,0.994,,,,,,,2610879.0,14253.0,50.889,0.278,11944.0,0.233,0.0088,113.6,people tested,,,,,,,,,,,,,,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-10-31,26635.0,124.0,114.143,466.0,2.0,1.286,519.148,2.417,2.225,9.083,0.039,0.025,1.15,54.0,1.053,,,,,,,2623140.0,12261.0,51.128,0.239,11973.0,0.233,0.0095,104.9,people tested,,,,,,,,,,,,,,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-11-01,26732.0,97.0,111.0,468.0,2.0,1.571,521.039,1.891,2.164,9.122,0.039,0.031,1.05,51.0,0.994,,,,,,,2629278.0,6138.0,51.248,0.12,12069.0,0.235,0.0092,108.7,people tested,,,,,,,,,,,,,,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,442.2,0.17,3.29,8.619012067
KOR,Asia,South Korea,2020-11-02,26807.0,75.0,109.143,472.0,4.0,1.714,522.501,1.462,2.127,9.2,0.078,0.033,1.02,49.0,0.955,,,,,,,2635298.0,6020.0,51.365,0.117,12055.0,0.235,0.0091,110.5,people tested,,,,,,,,,,,,,,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-11-03,26925.0,118.0,111.286,474.0,2.0,1.857,524.801,2.3,2.169,9.239,0.039,0.036,1.06,52.0,1.014,,,,,,,2648507.0,13209.0,51.623,0.257,11753.0,0.229,0.0095,105.6,people tested,,,,,,,,,,,,,,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-11-04,27050.0,125.0,111.286,475.0,1.0,1.857,527.237,2.436,2.169,9.258,0.019,0.036,1.09,53.0,1.033,,,,,,,2660908.0,12401.0,51.864,0.242,11329.0,0.221,0.0098,101.8,people tested,,,,,,,,,,,,,,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-11-05,27195.0,145.0,115.714,476.0,1.0,1.857,530.063,2.826,2.255,9.278,0.019,0.036,1.12,51.0,0.994,,,,,,,2672354.0,11446.0,52.087,0.223,10818.0,0.211,0.0107,93.5,people tested,,,,,,,,,,,,,,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-11-06,27284.0,89.0,110.429,477.0,1.0,1.857,531.798,1.735,2.152,9.297,0.019,0.036,1.07,50.0,0.975,,,,,,,2684962.0,12608.0,52.333,0.246,10583.0,0.206,0.0104,95.8,people tested,,,,,,,,,,,,,,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-11-07,27427.0,143.0,113.143,478.0,1.0,1.714,534.585,2.787,2.205,9.317,0.019,0.033,1.18,53.0,1.033,,,,,,,2695897.0,10935.0,52.546,0.213,10394.0,0.203,0.0109,91.9,people tested,,,,,,,,,,,,,,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-11-08,27553.0,126.0,117.286,480.0,2.0,1.714,537.041,2.456,2.286,9.356,0.039,0.033,1.17,58.0,1.13,,,,,,,2701528.0,5631.0,52.656,0.11,10321.0,0.201,0.0114,88.0,people tested,,,,,,,,,,,,,,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,588.6,0.23,2.47,11.47252488
KOR,Asia,South Korea,2020-11-09,27653.0,100.0,120.857,485.0,5.0,1.857,538.99,1.949,2.356,9.453,0.097,0.036,1.15,57.0,1.111,,,,,,,2707847.0,6319.0,52.779,0.123,10364.0,0.202,0.0117,85.8,people tested,,,,,,,,,,,,,,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-11-10,27799.0,146.0,124.857,487.0,2.0,1.857,541.836,2.846,2.434,9.492,0.039,0.036,1.19,54.0,1.053,,,,,,,2722608.0,14761.0,53.067,0.288,10586.0,0.206,0.0118,84.8,people tested,,,,,,,,,,,,,,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-11-11,27942.0,143.0,127.429,487.0,0.0,1.714,544.623,2.787,2.484,9.492,0.0,0.033,1.24,49.0,0.955,,,,,,,2735182.0,12574.0,53.312,0.245,10611.0,0.207,0.012,83.3,people tested,,,,,,,,,,,,,,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-11-12,28133.0,191.0,134.0,488.0,1.0,1.714,548.346,3.723,2.612,9.512,0.019,0.033,1.38,53.0,1.033,,,,,,,2748420.0,13238.0,53.57,0.258,10867.0,0.212,0.0123,81.1,people tested,,,,,,,,,,,,,,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-11-13,28338.0,205.0,150.571,492.0,4.0,2.143,552.342,3.996,2.935,9.59,0.078,0.042,1.49,50.0,0.975,,,,,,,2760059.0,11639.0,53.797,0.227,10728.0,0.209,0.014,71.2,people tested,,,,,,,,,,,,,,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
